Entity,Code,Year,Geo Biomass Other - TWh
Oceania,,1969,1.608
Oceania,,1970,1.534
Oceania,,1971,1.519
Oceania,,1972,1.537
Oceania,,1973,1.5810001
Oceania,,1974,2.5080576
Oceania,,1975,2.5951629
Oceania,,1976,2.538847
Oceania,,1977,2.4070048
Oceania,,1978,2.4061627
Oceania,,1979,2.295584
Oceania,,1980,2.3564787
Oceania,,1981,2.342584
Oceania,,1982,2.4843206
Oceania,,1983,2.417384
Oceania,,1984,2.5794313
Oceania,,1985,2.4662082
Oceania,,1986,2.5430346
Oceania,,1987,2.5479002
Oceania,,1988,2.8182828
Oceania,,1989,3.388135
Oceania,,1990,3.7124426
Oceania,,1991,3.8413293
Oceania,,1992,3.739322
Oceania,,1993,3.8880854
Oceania,,1994,3.7711425
Oceania,,1995,3.8500617
Oceania,,1996,3.8979518
Oceania,,1997,4.0434327
Oceania,,1998,4.3889103
Oceania,,1999,4.689716
Oceania,,2000,4.6303854
Oceania,,2001,4.3272567
Oceania,,2002,4.6337996
Oceania,,2003,4.9684334
Oceania,,2004,6.2099547
Oceania,,2005,7.6785436
Oceania,,2006,8.004057
Oceania,,2007,8.533371
Oceania,,2008,8.589102
Oceania,,2009,8.369371
Oceania,,2010,9.050295
Oceania,,2011,9.511332
Oceania,,2012,10.28453
Oceania,,2013,10.909921
Oceania,,2014,11.9095745
Oceania,,2015,12.637447
Oceania,,2016,12.573483
Oceania,,2017,12.539085
Oceania,,2018,12.486643
Oceania,,2019,12.449564
Oceania,,2020,12.427617
Oceania,,2021,12.358622
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Oman,OMN,2019,0
Oman,OMN,2020,0
Oman,OMN,2021,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0.9267
Pakistan,PAK,2001,0.8721
Pakistan,PAK,2002,0.9608
Pakistan,PAK,2003,1.0411
Pakistan,PAK,2004,1.0764
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0
Pakistan,PAK,2013,0
Pakistan,PAK,2014,0
Pakistan,PAK,2015,0.07967607
Pakistan,PAK,2016,0.5322557
Pakistan,PAK,2017,1.0753148
Pakistan,PAK,2018,1.0303783
Pakistan,PAK,2019,0.61805326
Pakistan,PAK,2020,0.6342793
Pakistan,PAK,2021,0.70214427
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0.227
Peru,PER,1972,0.227
Peru,PER,1973,0.23
Peru,PER,1974,0.266
Peru,PER,1975,0.266
Peru,PER,1976,0.245
Peru,PER,1977,0.242
Peru,PER,1978,0.215
Peru,PER,1979,0.163
Peru,PER,1980,0.085
Peru,PER,1981,0.076
Peru,PER,1982,0.151
Peru,PER,1983,0.145
Peru,PER,1984,0.142
Peru,PER,1985,0.169
Peru,PER,1986,0.154
Peru,PER,1987,0.136
Peru,PER,1988,0.136
Peru,PER,1989,0.145
Peru,PER,1990,0.136
Peru,PER,1991,0.133
Peru,PER,1992,0.133
Peru,PER,1993,0.109
Peru,PER,1994,0.119
Peru,PER,1995,0.142
Peru,PER,1996,0.137
Peru,PER,1997,0.154
Peru,PER,1998,0.126
Peru,PER,1999,0.139
Peru,PER,2000,0.158
Peru,PER,2001,0.163
Peru,PER,2002,0.186
Peru,PER,2003,0.196
Peru,PER,2004,0.153
Peru,PER,2005,0.348
Peru,PER,2006,0.348
Peru,PER,2007,0.417
Peru,PER,2008,0.46
Peru,PER,2009,0.46
Peru,PER,2010,0.673
Peru,PER,2011,0.675
Peru,PER,2012,0.668
Peru,PER,2013,0.96
Peru,PER,2014,1.291
Peru,PER,2015,0.907
Peru,PER,2016,0.31442258
Peru,PER,2017,0.43491
Peru,PER,2018,0.491651
Peru,PER,2019,0.45461112
Peru,PER,2020,0.5103359
Peru,PER,2021,0.5788325
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0.001
Philippines,PHL,1978,0.003
Philippines,PHL,1979,0.63694
Philippines,PHL,1980,2.04485
Philippines,PHL,1981,3.91219
Philippines,PHL,1982,3.90786
Philippines,PHL,1983,4.93498
Philippines,PHL,1984,5.35846
Philippines,PHL,1985,5.94218
Philippines,PHL,1986,5.5733
Philippines,PHL,1987,4.89597
Philippines,PHL,1988,5.22291
Philippines,PHL,1989,5.70166
Philippines,PHL,1990,5.89576
Philippines,PHL,1991,5.758
Philippines,PHL,1992,5.7
Philippines,PHL,1993,5.667
Philippines,PHL,1994,6.32
Philippines,PHL,1995,6.135
Philippines,PHL,1996,6.534
Philippines,PHL,1997,7.237
Philippines,PHL,1998,8.914
Philippines,PHL,1999,10.594
Philippines,PHL,2000,11.626
Philippines,PHL,2001,10.442
Philippines,PHL,2002,10.242493
Philippines,PHL,2003,9.822444
Philippines,PHL,2004,10.28155
Philippines,PHL,2005,9.902443
Philippines,PHL,2006,10.465279
Philippines,PHL,2007,10.214688
Philippines,PHL,2008,10.72278
Philippines,PHL,2009,10.337557
Philippines,PHL,2010,9.956422
Philippines,PHL,2011,10.057604
Philippines,PHL,2012,10.432809
Philippines,PHL,2013,9.816571
Philippines,PHL,2014,10.503812
Philippines,PHL,2015,11.41115
Philippines,PHL,2016,11.796309
Philippines,PHL,2017,11.283225
Philippines,PHL,2018,11.540128
Philippines,PHL,2019,11.731147
Philippines,PHL,2020,12.017831
Philippines,PHL,2021,10.798091
Poland,POL,1965,0.026
Poland,POL,1966,0.038
Poland,POL,1967,0.044
Poland,POL,1968,0.047
Poland,POL,1969,0.084
Poland,POL,1970,0.059
Poland,POL,1971,0.101
Poland,POL,1972,0.185
Poland,POL,1973,0.223
Poland,POL,1974,0.235
Poland,POL,1975,0.211
Poland,POL,1976,0.183
Poland,POL,1977,0.265
Poland,POL,1978,0.262
Poland,POL,1979,0.24
Poland,POL,1980,0.248
Poland,POL,1981,0.269
Poland,POL,1982,0.269
Poland,POL,1983,0.362
Poland,POL,1984,0.345
Poland,POL,1985,0.397
Poland,POL,1986,0.368
Poland,POL,1987,0.193
Poland,POL,1988,0.094
Poland,POL,1989,0.103
Poland,POL,1990,0.055
Poland,POL,1991,0.083
Poland,POL,1992,0.111
Poland,POL,1993,0.061
Poland,POL,1994,0.051
Poland,POL,1995,0.067
Poland,POL,1996,0.133
Poland,POL,1997,0.169
Poland,POL,1998,0.22
Poland,POL,1999,0.193
Poland,POL,2000,0.221
Poland,POL,2001,0.444
Poland,POL,2002,0.427
Poland,POL,2003,0.455
Poland,POL,2004,0.8504
Poland,POL,2005,1.5108
Poland,POL,2006,1.9928
Poland,POL,2007,2.5555
Poland,POL,2008,3.617
Poland,POL,2009,5.2263
Poland,POL,2010,6.3045
Poland,POL,2011,7.6008
Poland,POL,2012,10.0943
Poland,POL,2013,8.6221
Poland,POL,2014,9.977
Poland,POL,2015,9.739
Poland,POL,2016,7.957
Poland,POL,2017,6.488
Poland,POL,2018,6.548
Poland,POL,2019,7.682984
Poland,POL,2020,7.541595
Poland,POL,2021,7.616
Portugal,PRT,1965,0.207
Portugal,PRT,1966,0.2
Portugal,PRT,1967,0.192
Portugal,PRT,1968,0.228
Portugal,PRT,1969,0.28
Portugal,PRT,1970,0.186
Portugal,PRT,1971,0.143
Portugal,PRT,1972,0.113
Portugal,PRT,1973,0.2
Portugal,PRT,1974,0.18
Portugal,PRT,1975,0.236
Portugal,PRT,1976,0.23
Portugal,PRT,1977,0.234
Portugal,PRT,1978,0.232
Portugal,PRT,1979,0.258
Portugal,PRT,1980,0.32
Portugal,PRT,1981,0.311
Portugal,PRT,1982,0.353
Portugal,PRT,1983,0.405
Portugal,PRT,1984,0.373
Portugal,PRT,1985,0.548
Portugal,PRT,1986,0.606
Portugal,PRT,1987,0.614
Portugal,PRT,1988,0.653
Portugal,PRT,1989,0.661
Portugal,PRT,1990,0.693
Portugal,PRT,1991,0.813
Portugal,PRT,1992,0.887
Portugal,PRT,1993,0.905
Portugal,PRT,1994,0.967
Portugal,PRT,1995,1.03
Portugal,PRT,1996,1.008
Portugal,PRT,1997,1.087
Portugal,PRT,1998,1.0796
Portugal,PRT,1999,1.2381
Portugal,PRT,2000,1.376
Portugal,PRT,2001,1.45
Portugal,PRT,2002,1.569
Portugal,PRT,2003,1.484
Portugal,PRT,2004,1.631
Portugal,PRT,2005,1.722
Portugal,PRT,2006,1.789
Portugal,PRT,2007,2.083
Portugal,PRT,2008,2.044
Portugal,PRT,2009,2.271
Portugal,PRT,2010,2.811
Portugal,PRT,2011,3.133
Portugal,PRT,2012,3.097
Portugal,PRT,2013,3.2475834
Portugal,PRT,2014,3.2543802
Portugal,PRT,2015,3.3075674
Portugal,PRT,2016,3.242
Portugal,PRT,2017,3.437
Portugal,PRT,2018,3.386
Portugal,PRT,2019,3.578
Portugal,PRT,2020,4.007
Portugal,PRT,2021,3.742
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.114844
Qatar,QAT,2012,0.114844
Qatar,QAT,2013,0.114844
Qatar,QAT,2014,0.114844
Qatar,QAT,2015,0.114844
Qatar,QAT,2016,0.114844
Qatar,QAT,2017,0.114844
Qatar,QAT,2018,0.114844
Qatar,QAT,2019,0.114844
Qatar,QAT,2020,0.11515864
Qatar,QAT,2021,0.114844
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.001052632
Romania,ROU,1991,0
Romania,ROU,1992,0.002
Romania,ROU,1993,0.001
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0.011
Romania,ROU,1998,0.011
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0.003
Romania,ROU,2003,0.003
Romania,ROU,2004,0.004
Romania,ROU,2005,0.006
Romania,ROU,2006,0.004
Romania,ROU,2007,0.035
Romania,ROU,2008,0.024
Romania,ROU,2009,0.01
Romania,ROU,2010,0.111
Romania,ROU,2011,0.198
Romania,ROU,2012,0.212
Romania,ROU,2013,0.252
Romania,ROU,2014,0.505
Romania,ROU,2015,0.524
Romania,ROU,2016,0.531
Romania,ROU,2017,0.525168
Romania,ROU,2018,0.43713
Romania,ROU,2019,0.504144
Romania,ROU,2020,0.546537
Romania,ROU,2021,0.70867634
Russia,RUS,1990,0.065
Russia,RUS,1991,0.065
Russia,RUS,1992,0.063
Russia,RUS,1993,0.06
Russia,RUS,1994,0.061
Russia,RUS,1995,0.059
Russia,RUS,1996,0.057
Russia,RUS,1997,0.057
Russia,RUS,1998,0.058
Russia,RUS,1999,0.058
Russia,RUS,2000,0.0791
Russia,RUS,2001,0.1141
Russia,RUS,2002,0.1733
Russia,RUS,2003,0.3658
Russia,RUS,2004,0.4498
Russia,RUS,2005,0.4513
Russia,RUS,2006,0.5057
Russia,RUS,2007,0.4845
Russia,RUS,2008,0.4889
Russia,RUS,2009,0.4974
Russia,RUS,2010,0.536914
Russia,RUS,2011,0.557208
Russia,RUS,2012,0.502849
Russia,RUS,2013,0.481527
Russia,RUS,2014,0.5544
Russia,RUS,2015,0.4812
Russia,RUS,2016,0.4459
Russia,RUS,2017,0.519179
Russia,RUS,2018,0.504307
Russia,RUS,2019,0.521152
Russia,RUS,2020,0.513382
Russia,RUS,2021,0.518672
Russia,RUS,1985,
Russia,RUS,1986,
Russia,RUS,1987,
Russia,RUS,1988,
Russia,RUS,1989,
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Saudi Arabia,SAU,2019,0
Saudi Arabia,SAU,2020,0
Saudi Arabia,SAU,2021,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.085
Singapore,SGP,1987,0.085
Singapore,SGP,1988,0.085
Singapore,SGP,1989,0.085
Singapore,SGP,1990,0.085
Singapore,SGP,1991,0.245
Singapore,SGP,1992,0.245
Singapore,SGP,1993,0.245
Singapore,SGP,1994,0.245
Singapore,SGP,1995,0.245
Singapore,SGP,1996,0.245
Singapore,SGP,1997,0.245
Singapore,SGP,1998,0.245
Singapore,SGP,1999,0.245
Singapore,SGP,2000,0.245
Singapore,SGP,2001,0.473
Singapore,SGP,2002,0.473
Singapore,SGP,2003,0.495
Singapore,SGP,2004,0.479
Singapore,SGP,2005,0.47765875
Singapore,SGP,2006,0.4737648
Singapore,SGP,2007,0.4936092
Singapore,SGP,2008,0.5208825
Singapore,SGP,2009,0.5270821
Singapore,SGP,2010,0.5871582
Singapore,SGP,2011,0.60518473
Singapore,SGP,2012,0.63571346
Singapore,SGP,2013,0.7057131
Singapore,SGP,2014,0.7414505
Singapore,SGP,2015,0.8122861
Singapore,SGP,2016,0.80152607
Singapore,SGP,2017,0.77486813
Singapore,SGP,2018,0.762494
Singapore,SGP,2019,0.7602769
Singapore,SGP,2020,0.6848291
Singapore,SGP,2021,0.75924546
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0.154
Slovakia,SVK,2002,0.152
Slovakia,SVK,2003,0.099
Slovakia,SVK,2004,0.02
Slovakia,SVK,2005,0.032
Slovakia,SVK,2006,0.398
Slovakia,SVK,2007,0.475
Slovakia,SVK,2008,0.517
Slovakia,SVK,2009,0.537
Slovakia,SVK,2010,0.662
Slovakia,SVK,2011,0.819
Slovakia,SVK,2012,0.941
Slovakia,SVK,2013,0.911
Slovakia,SVK,2014,1.417
Slovakia,SVK,2015,1.662
Slovakia,SVK,2016,1.731
Slovakia,SVK,2017,1.696
Slovakia,SVK,2018,1.625
Slovakia,SVK,2019,1.693
Slovakia,SVK,2020,1.673
Slovakia,SVK,2021,2.0455492
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0.031
Slovenia,SVN,2000,0.07
Slovenia,SVN,2001,0.072
Slovenia,SVN,2002,0.102
Slovenia,SVN,2003,0.122
Slovenia,SVN,2004,0.121
Slovenia,SVN,2005,0.11
Slovenia,SVN,2006,0.099
Slovenia,SVN,2007,0.104
Slovenia,SVN,2008,0.291
Slovenia,SVN,2009,0.193
Slovenia,SVN,2010,0.221
Slovenia,SVN,2011,0.252
Slovenia,SVN,2012,0.267
Slovenia,SVN,2013,0.261
Slovenia,SVN,2014,0.259
Slovenia,SVN,2015,0.267
Slovenia,SVN,2016,0.283
Slovenia,SVN,2017,0.293889
Slovenia,SVN,2018,0.272717
Slovenia,SVN,2019,0.256212
Slovenia,SVN,2020,0.277377
Slovenia,SVN,2021,0.29847902
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0.06
South Africa,ZAF,1997,0.146
South Africa,ZAF,1998,0.231
South Africa,ZAF,1999,0.197
South Africa,ZAF,2000,0.4775
South Africa,ZAF,2001,0.4231
South Africa,ZAF,2002,0.4603
South Africa,ZAF,2003,0.4084
South Africa,ZAF,2004,0.3819
South Africa,ZAF,2005,0.4253
South Africa,ZAF,2006,0.4055
South Africa,ZAF,2007,0.4305
South Africa,ZAF,2008,0.4561
South Africa,ZAF,2009,0.4491
South Africa,ZAF,2010,0.3963
South Africa,ZAF,2011,0.412
South Africa,ZAF,2012,0.4226
South Africa,ZAF,2013,0.4777
South Africa,ZAF,2014,0.364211
South Africa,ZAF,2015,0.316528
South Africa,ZAF,2016,0.331492
South Africa,ZAF,2017,0.386364
South Africa,ZAF,2018,0.431334
South Africa,ZAF,2019,0.431334
South Africa,ZAF,2020,0.43251574
South Africa,ZAF,2021,0.431334
South America,,1965,0
South America,,1966,0
South America,,1967,0
South America,,1968,0
South America,,1969,0
South America,,1970,0.57093334
South America,,1971,1.041386
South America,,1972,1.1355976
South America,,1973,1.1527706
South America,,1974,1.224155
South America,,1975,1.5001678
South America,,1976,1.5173004
South America,,1977,1.7688487
South America,,1978,1.9639169
South America,,1979,2.4230032
South America,,1980,2.405526
South America,,1981,2.447641
South America,,1982,2.9034476
South America,,1983,3.8014305
South America,,1984,3.6446674
South America,,1985,3.913132
South America,,1986,4.114923
South America,,1987,4.4566836
South America,,1988,4.306745
South America,,1989,4.344164
South America,,1990,5.476084
South America,,1991,5.6775155
South America,,1992,7.399189
South America,,1993,7.461511
South America,,1994,7.95607
South America,,1995,8.332388
South America,,1996,9.46631
South America,,1997,10.053499
South America,,1998,9.659916
South America,,1999,10.818792
South America,,2000,10.397832
South America,,2001,11.826205
South America,,2002,13.354625
South America,,2003,15.298442
South America,,2004,16.129347
South America,,2005,17.374043
South America,,2006,18.477768
South America,,2007,23.224754
South America,,2008,26.765406
South America,,2009,30.258827
South America,,2010,40.12085
South America,,2011,42.041508
South America,,2012,47.187233
South America,,2013,53.801617
South America,,2014,59.220776
South America,,2015,62.88767
South America,,2016,64.83844
South America,,2017,67.54168
South America,,2018,71.01971
South America,,2019,72.40747
South America,,2020,76.69768
South America,,2021,72.658905
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0
South Korea,KOR,1994,0
South Korea,KOR,1995,0.25
South Korea,KOR,1996,0.403
South Korea,KOR,1997,0.078
South Korea,KOR,1998,0.058
South Korea,KOR,1999,0.087
South Korea,KOR,2000,0.079
South Korea,KOR,2001,0.088
South Korea,KOR,2002,0.179
South Korea,KOR,2003,0.188
South Korea,KOR,2004,0.2928692
South Korea,KOR,2005,0.25981373
South Korea,KOR,2006,0.24129018
South Korea,KOR,2007,0.38390425
South Korea,KOR,2008,0.6530758
South Korea,KOR,2009,0.5390645
South Korea,KOR,2010,2.8877256
South Korea,KOR,2011,5.806806
South Korea,KOR,2012,6.5782027
South Korea,KOR,2013,7.344154
South Korea,KOR,2014,10.856149
South Korea,KOR,2015,11.745787
South Korea,KOR,2016,11.736701
South Korea,KOR,2017,14.238496
South Korea,KOR,2018,14.556831
South Korea,KOR,2019,13.684058
South Korea,KOR,2020,8.608856
South Korea,KOR,2021,15.214928
South and Central America (BP),,1965,0
South and Central America (BP),,1966,0
South and Central America (BP),,1967,0
South and Central America (BP),,1968,0
South and Central America (BP),,1969,0
